locus	num_taxa	tree_length	mean_bootstrap_support
OG0002362_1rr_1.inclade1.ortho1.pos12	54	11.8001	90.1
OG0002367_1rr_1.inclade1.ortho1.pos12	42	8.2637	88.8
OG0002371_1rr_1.inclade1.ortho1.pos12	22	2.3398	86.9
OG0002371_1rr_1.inclade1.ortho2.pos12	31	4.4710	82.0
OG0002375_2rr_1.unrooted-ortho.pos12	44	7.7178	75.4
OG0002379_1rr_1.inclade1.ortho1.pos12	50	6.0301	87.3
OG0002380_1rr_1.inclade1.ortho1.pos12	46	11.0134	84.3
OG0002383_1rr_1.inclade1.ortho1.pos12	60	9.3073	86.5
OG0002419_1rr_1.inclade1.ortho1.pos12	81	4.0744	83.5
OG0002420_1rr_1.inclade1.ortho1.pos12	64	16.1898	83.9
OG0002422_1rr_1.unrooted-ortho.pos12	57	10.8789	82.0
OG0002422_2rr_1.inclade1.ortho1.pos12	34	4.8601	83.1
OG0002424_1rr_1.inclade1.ortho2.pos12	28	3.7264	81.9
OG0002431_1rr_1.inclade1.ortho1.pos12	40	11.4453	85.7
OG0002435_1rr_1.inclade1.ortho1.pos12	57	5.2590	90.9
OG0002440_1rr_1.inclade1.ortho1.pos12	64	1.4089	83.0
OG0002442_1rr_1.inclade1.ortho1.pos12	32	9.5587	83.0
OG0002443_1rr_1.inclade1.ortho1.pos12	33	9.6288	81.5
OG0002444_2rr_1.inclade1.ortho1.pos12	43	8.8083	84.3
OG0002444_2rr_1.inclade1.ortho2.pos12	31	2.8042	87.9
OG0002447_1rr_1.unrooted-ortho.pos12	23	2.1513	80.9
OG0002453_1rr_1.inclade1.ortho1.pos12	75	9.7931	91.3
OG0002459_1rr_1.inclade1.ortho1.pos12	44	11.6707	89.4
OG0002464_1rr_1.inclade1.ortho1.pos12	30	2.6737	78.7
OG0002464_1rr_1.inclade1.ortho2.pos12	44	2.4386	87.8
OG0002466_1rr_1.inclade1.ortho1.pos12	42	5.2650	71.0
OG0002466_1rr_1.inclade1.ortho2.pos12	61	8.0893	82.6
OG0002471_1rr_1.inclade1.ortho1.pos12	27	6.0726	78.7
OG0002471_2rr_1.inclade1.ortho1.pos12	39	5.6990	78.3
OG0002479_1rr_1.inclade1.ortho1.pos12	53	4.9255	81.6
OG0002480_1rr_1.inclade1.ortho1.pos12	61	6.4967	81.7
OG0002484_2rr_1.inclade1.ortho1.pos12	35	8.0608	77.5
OG0002487_1rr_1.inclade1.ortho1.pos12	66	13.1288	86.2
OG0002492_1rr_1.inclade1.ortho1.pos12	63	16.0048	83.8
OG0002496_1rr_1.inclade1.ortho1.pos12	28	8.3868	76.0
OG0002496_1rr_1.inclade1.ortho2.pos12	32	3.5195	86.9
OG0002501_1rr_1.inclade1.ortho1.pos12	35	3.6711	72.2
OG0002501_1rr_1.inclade1.ortho2.pos12	26	4.0951	82.7
OG0002503_1rr_1.inclade1.ortho1.pos12	45	12.3396	90.8
OG0002507_1rr_1.inclade1.ortho1.pos12	54	4.9116	73.7
OG0002508_1rr_1.inclade1.ortho2.pos12	22	3.1971	91.6
OG0002522_1rr_1.inclade1.ortho1.pos12	53	10.9385	91.3
OG0002526_1rr_1.inclade1.ortho1.pos12	77	12.0324	88.5
OG0002529_1rr_1.inclade1.ortho1.pos12	33	4.4146	83.3
OG0002529_1rr_1.inclade1.ortho2.pos12	41	11.1709	84.3
OG0002536_1rr_1.inclade1.ortho1.pos12	68	20.8673	85.1
OG0002539_1rr_2.inclade1.ortho1.pos12	54	10.8746	83.4
OG0002540_1rr_1.inclade1.ortho2.pos12	35	10.6754	79.0
OG0002544_1rr_1.inclade1.ortho1.pos12	24	0.9906	77.1
OG0002544_1rr_1.inclade1.ortho2.pos12	36	1.5227	70.4
OG0002559_1rr_1.inclade1.ortho1.pos12	37	3.5647	86.5
OG0002560_1rr_1.unrooted-ortho.pos12	22	5.4183	81.3
OG0002560_2rr_1.inclade1.ortho1.pos12	63	14.2419	87.9
OG0002566_1rr_1.inclade1.ortho1.pos12	28	7.3645	79.6
OG0002569_1rr_1.inclade1.ortho1.pos12	53	6.9057	87.9
OG0002570_2rr_1.inclade1.ortho1.pos12	53	10.0242	83.2
OG0002573_1rr_1.inclade1.ortho1.pos12	62	7.2339	89.3
OG0002574_1rr_1.inclade1.ortho1.pos12	53	3.8112	79.1
OG0002575_1rr_1.inclade1.ortho1.pos12	36	9.7660	81.5
OG0002576_1rr_1.unrooted-ortho.pos12	56	10.1660	69.1
OG0002576_2rr_1.unrooted-ortho.pos12	34	15.3889	63.9
OG0002588_1rr_1.unrooted-ortho.pos12	22	6.2038	67.5
OG0002590_2rr_1.unrooted-ortho.pos12	21	4.7906	88.5
OG0002591_1rr_1.inclade1.ortho1.pos12	22	12.3198	76.3
OG0002594_1rr_1.inclade1.ortho1.pos12	28	5.8511	88.6
OG0002605_1rr_1.inclade1.ortho1.pos12	69	17.4045	84.0
OG0002618_1rr_1.inclade1.ortho1.pos12	61	4.2564	80.4
OG0002638_1rr_1.inclade1.ortho1.pos12	63	10.1846	82.4
OG0002640_1rr_1.inclade1.ortho1.pos12	40	4.4020	86.2
OG0002646_1rr_1.inclade1.ortho1.pos12	23	4.4888	80.8
OG0002646_1rr_1.inclade1.ortho2.pos12	31	10.3975	84.7
OG0002651_1rr_1.inclade1.ortho1.pos12	22	2.2906	80.8
OG0002651_1rr_1.inclade1.ortho2.pos12	41	6.9665	83.4
OG0002654_1rr_1.inclade1.ortho1.pos12	43	5.3251	78.2
OG0002660_1rr_1.inclade1.ortho1.pos12	63	12.1085	87.3
OG0002661_1rr_1.inclade1.ortho1.pos12	45	4.2581	85.5
OG0002664_2rr_1.inclade1.ortho1.pos12	57	10.0264	78.4
OG0002677_1rr_1.inclade1.ortho1.pos12	52	11.0189	88.1
OG0002682_2rr_1.unrooted-ortho.pos12	60	6.0539	85.7
OG0002688_1rr_1.inclade1.ortho1.pos12	43	13.6087	73.8
OG0002694_1rr_1.inclade1.ortho1.pos12	24	3.3842	75.8
OG0002694_2rr_1.inclade1.ortho1.pos12	39	6.9809	89.0
OG0002694_2rr_1.inclade1.ortho2.pos12	27	5.0680	75.7
OG0002710_1rr_1.inclade1.ortho1.pos12	78	10.7530	87.8
OG0002719_1rr_1.inclade1.ortho1.pos12	60	1.8016	83.1
OG0002723_1rr_1.inclade1.ortho1.pos12	38	12.8973	90.1
OG0002727_1rr_1.inclade1.ortho1.pos12	41	3.4501	87.4
OG0002754_1rr_1.inclade1.ortho1.pos12	58	13.5434	87.2
OG0002758_1rr_1.inclade1.ortho1.pos12	28	7.3211	83.0
OG0002758_2rr_1.unrooted-ortho.pos12	34	4.2865	84.2
OG0002767_1rr_1.inclade1.ortho1.pos12	73	8.6883	88.8
OG0002769_1rr_1.inclade1.ortho1.pos12	73	4.0949	86.6
OG0002770_1rr_1.inclade1.ortho1.pos12	22	2.6351	88.4
OG0002781_1rr_1.inclade1.ortho1.pos12	22	2.1495	87.5
OG0002781_1rr_1.inclade1.ortho2.pos12	58	5.0419	86.6
OG0002798_1rr_1.inclade1.ortho1.pos12	40	10.0445	83.6
OG0002815_1rr_1.inclade1.ortho1.pos12	69	24.7282	89.0
OG0002827_1rr_1.inclade1.ortho1.pos12	57	14.1954	82.7
OG0002840_1rr_1.inclade1.ortho1.pos12	34	3.3766	85.5
OG0002841_1rr_1.inclade1.ortho1.pos12	42	10.4984	81.3
OG0002841_1rr_1.inclade1.ortho2.pos12	30	4.5099	81.2
OG0002841_2rr_1.unrooted-ortho.pos12	30	5.2908	79.9
OG0002850_1rr_1.inclade1.ortho1.pos12	40	12.6816	89.0
OG0002851_2rr_1.inclade1.ortho1.pos12	59	5.2397	88.4
OG0002856_1rr_1.inclade1.ortho1.pos12	24	4.4304	87.6
OG0002859_1rr_1.inclade1.ortho1.pos12	54	2.7116	82.0
OG0002861_1rr_1.inclade1.ortho1.pos12	30	9.8319	73.6
OG0002874_1rr_1.inclade1.ortho1.pos12	31	1.2480	78.3
OG0002880_1rr_1.inclade1.ortho1.pos12	38	14.9702	85.5
OG0002884_1rr_1.inclade1.ortho1.pos12	65	17.2485	85.7
OG0002895_1rr_1.inclade1.ortho1.pos12	37	5.9641	86.2
OG0002896_1rr_1.inclade1.ortho1.pos12	33	3.2851	83.6
OG0002900_1rr_1.inclade1.ortho1.pos12	38	8.2452	95.2
OG0002901_1rr_1.inclade1.ortho1.pos12	28	2.2842	75.1
OG0002905_1rr_1.inclade1.ortho1.pos12	47	2.8704	85.5
OG0002907_1rr_1.inclade1.ortho2.pos12	22	1.4277	86.8
OG0002915_1rr_1.inclade1.ortho1.pos12	22	2.8715	89.9
OG0002915_1rr_1.inclade1.ortho2.pos12	23	6.5845	84.6
OG0002923_1rr_1.inclade1.ortho1.pos12	40	6.5969	87.3
OG0002928_1rr_1.inclade1.ortho1.pos12	30	1.4613	88.0
OG0002928_1rr_1.inclade1.ortho2.pos12	41	4.1050	74.2
OG0002943_1rr_1.inclade1.ortho1.pos12	49	13.7455	87.5
OG0002959_1rr_1.inclade1.ortho1.pos12	30	10.3149	80.5
OG0002970_2rr_1.inclade1.ortho1.pos12	34	3.3354	77.3
OG0002983_2rr_1.inclade1.ortho1.pos12	59	7.5793	84.6
OG0002984_1rr_1.inclade1.ortho1.pos12	53	4.6626	83.0
OG0002986_1rr_1.inclade1.ortho1.pos12	54	9.5847	74.5
OG0002987_1rr_1.inclade1.ortho1.pos12	59	4.1620	80.5
OG0002988_1rr_1.inclade1.ortho1.pos12	32	1.8247	86.4
OG0002991_1rr_1.inclade1.ortho1.pos12	32	2.5574	83.3
OG0002993_1rr_1.inclade1.ortho1.pos12	51	7.1555	90.4
OG0003000_1rr_1.unrooted-ortho.pos12	36	8.5520	84.7
OG0003002_1rr_1.inclade1.ortho1.pos12	41	9.1048	90.8
OG0003003_1rr_1.inclade1.ortho2.pos12	32	5.8925	85.5
OG0003008_1rr_1.inclade1.ortho1.pos12	53	3.5816	78.9
OG0003014_1rr_1.inclade1.ortho1.pos12	76	13.6266	88.8
OG0003024_1rr_1.inclade1.ortho1.pos12	60	3.5696	81.4
OG0003030_1rr_1.inclade1.ortho1.pos12	49	13.3044	87.1
OG0003043_1rr_1.inclade1.ortho1.pos12	62	10.6138	82.7
OG0003054_2rr_1.inclade1.ortho1.pos12	24	3.1336	86.9
OG0003065_1rr_2.inclade1.ortho1.pos12	27	9.8816	76.5
OG0003067_1rr_1.inclade1.ortho1.pos12	53	5.5031	91.8
OG0003073_1rr_1.inclade1.ortho2.pos12	25	3.6512	85.3
OG0003076_1rr_1.inclade1.ortho1.pos12	54	3.3597	90.9
OG0003079_1rr_1.inclade1.ortho1.pos12	60	3.9825	85.0
OG0003083_1rr_1.inclade1.ortho1.pos12	35	4.7204	75.1
OG0003083_1rr_1.inclade1.ortho2.pos12	35	5.0089	83.5
OG0003089_1rr_1.inclade1.ortho1.pos12	57	5.6194	89.8
OG0003093_1rr_1.inclade1.ortho1.pos12	57	9.5165	82.7
OG0003094_1rr_1.inclade1.ortho1.pos12	56	6.7916	83.6
OG0003097_1rr_1.inclade1.ortho2.pos12	24	0.3068	88.5
OG0003100_1rr_1.inclade1.ortho1.pos12	39	6.7228	88.3
OG0003110_1rr_1.inclade1.ortho1.pos12	61	3.1962	81.3
OG0003116_1rr_1.inclade1.ortho1.pos12	47	12.2513	81.1
OG0003124_1rr_1.inclade1.ortho1.pos12	52	8.3043	90.8
OG0003138_1rr_1.inclade1.ortho1.pos12	25	4.7429	85.6
OG0003138_1rr_1.inclade1.ortho2.pos12	50	13.5132	88.6
OG0003143_1rr_1.inclade1.ortho1.pos12	59	5.7466	84.8
OG0003146_1rr_1.inclade1.ortho1.pos12	47	6.6044	87.7
OG0003157_1rr_1.inclade1.ortho1.pos12	32	3.1420	89.5
OG0003160_1rr_1.inclade1.ortho1.pos12	67	8.1673	82.8
OG0003164_1rr_1.inclade1.ortho1.pos12	63	5.0766	80.8
OG0003166_1rr_1.inclade1.ortho1.pos12	64	6.6080	83.5
OG0003168_1rr_1.inclade1.ortho2.pos12	27	5.4475	75.7
OG0003171_1rr_1.inclade1.ortho1.pos12	66	7.3237	83.1
OG0003174_1rr_1.inclade1.ortho1.pos12	22	1.6729	74.3
OG0003179_1rr_1.inclade1.ortho1.pos12	80	6.1554	93.6
OG0003180_1rr_1.inclade1.ortho1.pos12	48	11.6399	86.6
OG0003184_1rr_1.unrooted-ortho.pos12	24	9.1412	76.9
OG0003187_1rr_1.inclade1.ortho1.pos12	25	3.7437	87.5
OG0003189_1rr_1.inclade1.ortho2.pos12	33	5.6491	85.3
OG0003207_1rr_1.inclade1.ortho1.pos12	29	6.3866	83.2
OG0003211_1rr_1.inclade1.ortho1.pos12	56	12.9667	83.9
OG0003215_1rr_1.inclade1.ortho1.pos12	35	8.1247	84.7
OG0003216_1rr_1.inclade1.ortho1.pos12	22	1.9285	75.2
OG0003217_1rr_1.inclade1.ortho1.pos12	55	2.8139	76.0
OG0003224_1rr_1.inclade1.ortho1.pos12	56	5.9988	87.4
OG0003226_1rr_1.inclade1.ortho1.pos12	52	5.6766	88.8
OG0003229_1rr_1.inclade1.ortho1.pos12	39	5.9386	83.0
OG0003234_1rr_1.inclade1.ortho1.pos12	51	9.9869	83.7
OG0003240_1rr_1.inclade1.ortho1.pos12	62	9.5620	88.2
OG0003241_1rr_1.inclade1.ortho1.pos12	55	9.8082	91.9
OG0003242_1rr_1.inclade1.ortho1.pos12	65	8.4858	88.5
OG0003244_1rr_1.inclade1.ortho1.pos12	45	8.9546	86.5
OG0003252_1rr_1.inclade1.ortho1.pos12	44	5.2061	84.7
OG0003256_1rr_1.inclade1.ortho1.pos12	25	7.6858	87.2
OG0003263_1rr_1.inclade1.ortho2.pos12	36	2.6497	83.4
OG0003267_1rr_1.inclade1.ortho1.pos12	43	13.3984	80.7
OG0003271_1rr_1.inclade1.ortho1.pos12	63	5.2797	87.9
OG0003277_1rr_1.inclade1.ortho1.pos12	72	11.5602	89.7
OG0003278_1rr_1.inclade1.ortho1.pos12	46	12.0081	87.1
OG0003279_1rr_1.inclade1.ortho1.pos12	59	5.6938	82.6
OG0003282_1rr_1.inclade1.ortho1.pos12	75	13.3542	83.5
OG0003284_1rr_1.inclade1.ortho1.pos12	60	3.0281	83.4
OG0003293_1rr_1.inclade1.ortho1.pos12	46	12.7536	89.0
OG0003305_1rr_1.unrooted-ortho.pos12	56	9.2843	94.5
OG0003306_1rr_1.inclade1.ortho1.pos12	39	18.4445	85.5
OG0003310_1rr_1.unrooted-ortho.pos12	55	7.1092	78.0
OG0003324_1rr_1.inclade1.ortho1.pos12	58	6.9396	89.7
OG0003330_1rr_1.inclade1.ortho1.pos12	48	6.0317	92.4
OG0003331_1rr_1.inclade1.ortho1.pos12	52	6.4851	78.5
OG0003333_1rr_1.inclade1.ortho2.pos12	28	2.0050	78.8
OG0003334_1rr_1.inclade1.ortho1.pos12	54	11.6055	87.4
OG0003352_1rr_1.unrooted-ortho.pos12	72	17.0072	80.6
OG0003356_1rr_1.inclade1.ortho1.pos12	55	5.3104	85.8
OG0003359_1rr_1.inclade1.ortho1.pos12	58	16.5205	85.5
OG0003360_1rr_1.inclade1.ortho1.pos12	49	5.0239	87.1
OG0003364_1rr_1.inclade1.ortho1.pos12	64	6.9133	81.9
OG0003381_1rr_1.inclade1.ortho2.pos12	40	6.3047	80.9
OG0003384_1rr_1.inclade1.ortho1.pos12	44	8.3690	88.4
OG0003387_1rr_1.inclade1.ortho1.pos12	63	4.0492	76.0
OG0003390_1rr_1.inclade1.ortho1.pos12	72	13.2690	88.4
OG0003394_1rr_1.inclade1.ortho1.pos12	52	11.4671	83.9
OG0003395_1rr_1.inclade1.ortho1.pos12	40	3.6633	81.9
OG0003398_1rr_1.unrooted-ortho.pos12	26	2.8720	66.5
OG0003403_1rr_1.inclade1.ortho2.pos12	25	5.1869	85.9
OG0003424_1rr_1.inclade1.ortho1.pos12	25	8.0836	83.4
OG0003426_1rr_1.inclade1.ortho1.pos12	24	1.0326	84.2
OG0003426_1rr_1.inclade1.ortho2.pos12	41	2.9917	89.4
OG0003427_1rr_1.inclade1.ortho1.pos12	50	11.8823	82.3
OG0003432_1rr_1.inclade1.ortho1.pos12	63	9.7960	83.8
OG0003439_1rr_1.inclade1.ortho1.pos12	50	5.6967	87.0
OG0003442_1rr_1.inclade1.ortho1.pos12	58	5.9779	87.0
OG0003452_1rr_1.inclade1.ortho2.pos12	22	3.0049	90.3
OG0003458_1rr_1.inclade1.ortho1.pos12	21	1.9811	92.4
OG0003467_1rr_1.inclade1.ortho1.pos12	36	11.2656	85.2
OG0003469_1rr_1.inclade1.ortho1.pos12	52	5.3892	85.6
OG0003471_1rr_1.inclade1.ortho1.pos12	68	9.8897	88.3
OG0003474_1rr_1.inclade1.ortho1.pos12	74	16.7596	83.9
OG0003476_1rr_1.inclade1.ortho1.pos12	58	15.3182	81.1
OG0003480_1rr_1.inclade1.ortho2.pos12	23	8.2714	86.3
OG0003483_1rr_1.inclade1.ortho1.pos12	60	3.1404	81.5
OG0003483_1rr_1.inclade1.ortho2.pos12	21	2.5159	75.8
OG0003486_1rr_1.inclade1.ortho1.pos12	62	5.1983	77.2
OG0003488_1rr_1.inclade1.ortho2.pos12	26	3.8694	88.5
OG0003501_1rr_1.inclade1.ortho1.pos12	21	3.7903	89.2
OG0003501_1rr_1.inclade1.ortho2.pos12	47	10.4899	89.4
OG0003502_1rr_1.inclade1.ortho1.pos12	27	4.4049	88.1
OG0003502_1rr_1.inclade1.ortho2.pos12	37	11.2279	83.7
OG0003506_1rr_1.unrooted-ortho.pos12	28	9.0945	78.5
OG0003509_1rr_1.unrooted-ortho.pos12	53	11.5886	90.2
OG0003511_1rr_1.inclade1.ortho1.pos12	29	10.9909	77.2
OG0003513_1rr_1.inclade1.ortho1.pos12	67	9.3680	86.5
OG0003515_1rr_1.inclade1.ortho1.pos12	30	2.7726	86.2
OG0003530_1rr_1.inclade1.ortho1.pos12	32	11.1985	81.8
OG0003533_1rr_1.inclade1.ortho1.pos12	71	8.9672	87.0
OG0003543_1rr_1.inclade1.ortho1.pos12	58	12.9231	87.6
OG0003545_1rr_1.inclade1.ortho1.pos12	45	13.6333	80.0
OG0003547_1rr_1.inclade1.ortho1.pos12	51	5.2542	82.0
OG0003556_1rr_1.inclade1.ortho1.pos12	46	14.1771	88.3
OG0003560_1rr_1.inclade1.ortho1.pos12	34	2.1271	78.6
OG0003560_1rr_1.inclade1.ortho2.pos12	22	2.8587	83.1
OG0003565_1rr_1.inclade1.ortho1.pos12	23	4.8939	89.5
OG0003569_1rr_1.inclade1.ortho1.pos12	42	10.6674	89.3
OG0003580_1rr_1.inclade1.ortho1.pos12	42	6.9752	85.1
OG0003584_1rr_1.inclade1.ortho1.pos12	59	11.5874	72.9
OG0003592_1rr_1.inclade1.ortho1.pos12	64	10.7970	89.6
OG0003597_1rr_1.inclade1.ortho1.pos12	62	6.9167	87.7
OG0003600_1rr_1.inclade1.ortho1.pos12	51	7.2664	82.4
OG0003606_1rr_1.inclade1.ortho1.pos12	42	11.3961	82.1
OG0003612_1rr_1.inclade1.ortho1.pos12	58	3.7566	81.6
OG0003613_1rr_1.inclade1.ortho1.pos12	55	2.4589	83.0
OG0003617_1rr_1.inclade1.ortho1.pos12	69	9.7718	91.9
OG0003618_1rr_1.inclade1.ortho1.pos12	21	3.0043	89.6
OG0003619_1rr_1.inclade1.ortho1.pos12	46	3.6785	81.5
OG0003628_1rr_1.inclade1.ortho1.pos12	42	8.7988	82.8
OG0003632_1rr_1.inclade1.ortho1.pos12	43	8.7528	86.1
OG0003636_1rr_1.inclade1.ortho1.pos12	28	4.3093	86.9
OG0003637_1rr_1.unrooted-ortho.pos12	33	17.6939	71.4
OG0003643_1rr_1.inclade1.ortho1.pos12	56	3.7948	86.7
OG0003645_1rr_1.inclade1.ortho1.pos12	43	4.7171	79.6
OG0003651_1rr_1.inclade1.ortho1.pos12	25	6.0414	84.4
OG0003669_1rr_1.inclade1.ortho1.pos12	77	10.0468	91.5
OG0003671_1rr_1.inclade1.ortho1.pos12	55	8.9616	80.1
OG0003674_1rr_1.inclade1.ortho1.pos12	51	6.3075	82.3
OG0003677_1rr_1.inclade1.ortho1.pos12	42	5.1865	85.0
OG0003682_1rr_1.inclade1.ortho2.pos12	37	6.0282	89.4
OG0003684_1rr_1.inclade1.ortho1.pos12	34	10.1025	88.4
OG0003684_2rr_1.inclade1.ortho1.pos12	27	4.3247	83.9
OG0003686_1rr_1.inclade1.ortho1.pos12	56	6.3715	83.3
OG0003691_1rr_1.inclade1.ortho2.pos12	29	3.9912	81.8
OG0003692_1rr_1.inclade1.ortho1.pos12	37	1.7904	87.4
OG0003696_1rr_1.inclade1.ortho1.pos12	53	3.5176	86.7
OG0003702_1rr_1.inclade1.ortho1.pos12	76	11.6387	91.7
OG0003706_1rr_1.inclade1.ortho1.pos12	57	19.1100	81.5
OG0003707_1rr_1.inclade1.ortho2.pos12	23	2.5867	84.5
OG0003708_1rr_1.inclade1.ortho1.pos12	59	7.6503	83.5
OG0003717_1rr_1.inclade1.ortho1.pos12	57	3.4299	84.5
OG0003717_1rr_1.inclade1.ortho2.pos12	22	1.3073	76.2
OG0003719_1rr_1.inclade1.ortho1.pos12	70	4.4356	60.2
OG0003732_1rr_1.inclade1.ortho1.pos12	41	4.0645	80.1
OG0003738_1rr_1.inclade1.ortho1.pos12	45	10.3785	79.8
OG0003741_1rr_1.inclade1.ortho2.pos12	26	0.8909	80.9
OG0003745_1rr_1.inclade1.ortho2.pos12	51	7.7789	92.4
OG0003747_1rr_1.inclade1.ortho2.pos12	31	6.5328	84.6
OG0003752_1rr_1.inclade1.ortho1.pos12	42	7.1194	87.1
OG0003759_2rr_1.inclade1.ortho1.pos12	51	18.0532	78.9
OG0003767_1rr_1.inclade1.ortho1.pos12	49	7.5058	88.5
OG0003772_1rr_1.inclade1.ortho1.pos12	64	3.9672	79.5
OG0003779_1rr_1.inclade1.ortho1.pos12	40	3.8370	78.5
OG0003781_1rr_1.inclade1.ortho1.pos12	29	9.1417	75.3
OG0003787_1rr_1.inclade1.ortho1.pos12	52	9.1001	86.3
OG0003790_1rr_1.inclade1.ortho1.pos12	64	5.4728	80.9
OG0003791_1rr_1.inclade1.ortho1.pos12	72	8.2041	88.2
OG0003792_1rr_1.inclade1.ortho1.pos12	31	6.6246	83.5
OG0003792_1rr_2.unrooted-ortho.pos12	36	3.8811	81.7
OG0003799_1rr_1.inclade1.ortho1.pos12	22	1.7863	94.1
OG0003801_1rr_1.inclade1.ortho1.pos12	43	10.4850	87.8
OG0003810_1rr_1.inclade1.ortho1.pos12	80	12.1672	88.6
OG0003811_1rr_1.inclade1.ortho1.pos12	60	7.3635	92.1
OG0003822_1rr_1.inclade1.ortho1.pos12	50	6.1475	84.8
OG0003823_1rr_1.inclade1.ortho2.pos12	39	9.6776	89.2
OG0003824_1rr_1.inclade1.ortho1.pos12	57	12.1655	83.3
OG0003831_1rr_1.inclade1.ortho1.pos12	43	10.2702	86.6
OG0003848_1rr_1.inclade1.ortho1.pos12	53	9.0311	87.6
OG0003851_1rr_1.inclade1.ortho1.pos12	56	4.6814	84.5
OG0003852_1rr_1.inclade1.ortho1.pos12	57	5.9170	77.4
OG0003859_1rr_1.inclade1.ortho1.pos12	58	8.3439	87.5
OG0003866_1rr_1.inclade1.ortho1.pos12	39	3.0953	84.5
OG0003868_1rr_1.inclade1.ortho1.pos12	61	9.1827	82.8
OG0003872_1rr_1.inclade1.ortho1.pos12	76	11.6058	89.9
OG0003875_1rr_1.inclade1.ortho1.pos12	56	3.0233	80.1
OG0003880_1rr_1.inclade1.ortho1.pos12	60	12.8565	80.6
OG0003882_1rr_1.inclade1.ortho1.pos12	38	6.6750	89.7
OG0003884_1rr_1.inclade1.ortho1.pos12	46	8.0696	86.2
OG0003887_1rr_1.inclade1.ortho1.pos12	21	2.6440	83.7
OG0003887_1rr_1.inclade1.ortho2.pos12	35	5.0947	89.5
OG0003890_1rr_1.inclade1.ortho1.pos12	28	3.4371	80.8
OG0003895_1rr_1.inclade1.ortho2.pos12	21	2.9370	87.7
OG0003898_1rr_1.inclade1.ortho1.pos12	71	8.8696	89.6
OG0003902_1rr_1.inclade1.ortho1.pos12	52	5.1308	85.8
OG0003904_1rr_1.inclade1.ortho1.pos12	50	7.4371	84.5
OG0003906_1rr_1.inclade1.ortho1.pos12	55	18.4644	84.4
OG0003910_1rr_1.inclade1.ortho1.pos12	57	8.4419	87.2
OG0003911_1rr_1.inclade1.ortho1.pos12	72	4.0388	87.6
OG0003912_1rr_1.inclade1.ortho1.pos12	50	2.3003	80.0
OG0003928_1rr_1.inclade1.ortho1.pos12	33	8.9258	80.5
OG0003935_1rr_1.inclade1.ortho1.pos12	58	20.2932	78.9
OG0003938_1rr_1.inclade1.ortho1.pos12	61	10.0082	90.0
OG0003941_1rr_1.inclade1.ortho1.pos12	63	10.3922	88.9
OG0003942_1rr_1.inclade1.ortho1.pos12	25	8.3603	80.1
OG0003944_1rr_1.inclade1.ortho2.pos12	47	8.4324	90.5
OG0003945_1rr_1.inclade1.ortho1.pos12	50	10.2116	87.5
OG0003950_1rr_1.inclade1.ortho1.pos12	34	17.9545	82.4
OG0003952_1rr_1.inclade1.ortho1.pos12	68	12.3832	90.0
OG0003954_1rr_1.inclade1.ortho1.pos12	70	5.1312	79.8
OG0003955_1rr_1.inclade1.ortho1.pos12	48	2.1439	80.4
OG0003963_1rr_1.inclade1.ortho1.pos12	82	6.7972	82.7
OG0003976_1rr_1.inclade1.ortho1.pos12	61	3.8136	90.4
OG0003992_1rr_1.inclade1.ortho2.pos12	32	5.1851	87.2
OG0003995_1rr_1.inclade1.ortho1.pos12	51	4.2920	86.7
OG0003996_1rr_1.inclade1.ortho1.pos12	67	11.0915	87.7
OG0003998_1rr_1.inclade1.ortho1.pos12	67	18.3501	82.7
OG0004004_1rr_1.inclade1.ortho1.pos12	44	1.8939	81.8
OG0004021_1rr_1.inclade1.ortho1.pos12	50	4.2687	84.3
OG0004024_1rr_1.inclade1.ortho1.pos12	63	2.7676	85.2
OG0004034_1rr_1.inclade1.ortho1.pos12	57	5.4497	86.3
OG0004037_1rr_1.inclade1.ortho1.pos12	64	10.9265	74.3
OG0004037_1rr_1.inclade1.ortho2.pos12	24	2.3125	79.8
OG0004038_1rr_1.inclade1.ortho1.pos12	47	11.2011	84.8
OG0004039_1rr_1.inclade1.ortho1.pos12	67	5.7719	88.9
OG0004041_1rr_1.inclade1.ortho1.pos12	30	6.6786	76.4
OG0004048_1rr_1.inclade1.ortho1.pos12	65	8.6336	87.1
OG0004055_1rr_1.inclade1.ortho1.pos12	61	11.6092	87.1
OG0004056_1rr_1.inclade1.ortho1.pos12	42	7.2550	83.1
OG0004057_1rr_1.inclade1.ortho1.pos12	24	1.4004	81.9
OG0004057_1rr_1.inclade1.ortho2.pos12	31	3.7256	77.6
OG0004061_1rr_1.inclade1.ortho1.pos12	59	7.8813	83.9
OG0004062_2rr_1.inclade1.ortho1.pos12	57	3.0591	82.1
OG0004069_1rr_1.inclade1.ortho2.pos12	28	3.4722	86.3
OG0004073_1rr_1.inclade1.ortho2.pos12	27	2.5478	85.3
OG0004080_1rr_1.inclade1.ortho1.pos12	65	8.0558	89.0
OG0004082_1rr_1.inclade1.ortho1.pos12	77	9.4347	84.1
OG0004084_1rr_1.inclade1.ortho1.pos12	43	8.8710	75.2
OG0004090_1rr_1.inclade1.ortho1.pos12	61	12.7988	85.1
OG0004100_1rr_1.inclade1.ortho2.pos12	23	3.1421	75.9
OG0004105_2rr_1.inclade1.ortho1.pos12	23	5.6714	79.4
OG0004106_1rr_1.inclade1.ortho1.pos12	71	5.0081	87.3
