locus	num_taxa	tree_length	mean_bootstrap_support
OGcluster_4329_1	46	12.0256	77.5
OGcluster_4332_0	32	6.0433	85.3
OGcluster_4334_0	29	2.2939	68.3
OGcluster_4336_0	47	10.8211	85.5
OGcluster_4337_0	18	1.0738	75.6
OGcluster_4338_0	44	6.4143	68.2
OGcluster_433_0	24	1.1311	77.1
OGcluster_4340_0	44	9.9702	74.1
OGcluster_4341_0	17	0.5950	87.6
OGcluster_4344_1	44	11.3469	73.4
OGcluster_4345_0	50	8.7973	76.4
OGcluster_4349_0	17	13.2819	56.5
OGcluster_4354_0	45	10.5847	71.5
OGcluster_4356_0	25	2.8567	73.5
OGcluster_4358_0	27	7.9327	68.2
OGcluster_4359_0	42	9.9572	77.5
OGcluster_435_0	18	1.2874	79.6
OGcluster_4362_0	21	0.8210	84.1
OGcluster_4364_0	22	0.4738	85.5
OGcluster_4365_0	24	1.1200	91.5
OGcluster_4368_1	46	13.3174	71.1
OGcluster_436_0	43	8.6095	76.0
OGcluster_4371_1	48	6.1702	69.3
OGcluster_4372_0	22	2.2416	70.7
OGcluster_4376_0	41	8.5267	84.2
OGcluster_437_0	30	1.4369	84.1
OGcluster_4381_0	39	3.5516	76.2
OGcluster_4382_0	26	4.8204	68.0
OGcluster_4383_1	46	16.7883	76.9
OGcluster_4386_0	30	2.6575	66.6
OGcluster_4386_1	17	1.0819	81.1
OGcluster_4387_0	22	4.2071	42.9
OGcluster_4387_1	21	0.5160	69.9
OGcluster_4389_0	44	7.2293	74.3
OGcluster_4390_0	44	6.2658	77.9
OGcluster_4391_0	31	2.0920	88.5
OGcluster_4396_0	21	0.8605	85.7
OGcluster_4399_1	23	4.1945	77.3
OGcluster_439_0	22	5.5552	89.3
OGcluster_439_1	41	6.1859	77.2
OGcluster_439_2	24	8.4159	76.3
OGcluster_4401_1	48	14.1179	75.7
OGcluster_4402_1	42	16.2699	79.8
OGcluster_4403_1	38	5.2093	83.6
OGcluster_4404_0	37	4.4015	63.7
OGcluster_4406_0	25	1.4164	86.1
OGcluster_4408_0	43	13.1035	80.3
OGcluster_440_0	23	1.6798	67.5
OGcluster_4410_0	50	5.5402	68.7
OGcluster_4412_0	30	2.4537	84.3
OGcluster_4413_0	47	9.6721	66.5
OGcluster_4414_0	46	9.5340	66.6
OGcluster_4415_0	45	2.6612	76.5
OGcluster_4416_1	43	3.5986	73.7
OGcluster_4417_1	43	9.2133	75.4
OGcluster_4418_0	49	9.2455	69.2
OGcluster_4419_0	28	1.0421	46.9
OGcluster_441_0	24	0.5925	84.3
OGcluster_441_1	35	2.0251	82.4
OGcluster_4420_0	23	13.2376	53.7
OGcluster_4421_0	23	0.8328	74.0
OGcluster_4421_1	17	11.8712	67.0
OGcluster_4422_0	44	3.7113	75.8
OGcluster_4423_0	30	16.3200	71.1
OGcluster_4424_1	45	19.3977	64.9
OGcluster_4428_0	27	16.7322	63.7
OGcluster_4429_0	18	14.2786	67.1
OGcluster_442_0	45	9.4398	74.5
OGcluster_4430_0	22	0.6861	82.2
OGcluster_4432_0	23	0.7301	81.9
OGcluster_4433_0	20	3.7186	50.1
OGcluster_4434_1	30	7.0711	80.7
OGcluster_4435_0	46	7.8890	66.1
OGcluster_4436_0	47	7.0925	77.4
OGcluster_4437_0	17	7.1666	78.6
OGcluster_4441_0	47	8.7245	69.5
OGcluster_4442_0	26	2.5004	67.9
OGcluster_4445_1	30	4.0921	85.8
OGcluster_4446_0	46	10.8862	75.6
OGcluster_4447_0	42	3.5470	73.8
OGcluster_4449_0	37	3.3545	80.3
OGcluster_444_0	22	5.6113	73.5
OGcluster_4450_1	23	9.6143	78.5
OGcluster_4452_0	48	5.8296	82.0
OGcluster_4454_0	31	1.5457	77.1
OGcluster_4455_0	23	1.3220	62.8
OGcluster_4456_0	27	1.1242	64.8
OGcluster_4458_0	28	3.5832	60.2
OGcluster_4459_0	22	0.7351	83.9
OGcluster_4461_0	38	11.5038	76.7
OGcluster_4463_0	23	3.5119	85.3
OGcluster_4463_1	22	1.3164	77.8
OGcluster_4466_0	24	0.7585	82.7
OGcluster_4467_0	26	9.6647	51.3
OGcluster_4469_0	50	5.4487	72.9
OGcluster_4470_0	18	0.6373	71.4
OGcluster_4471_0	20	1.0671	68.5
OGcluster_4473_0	17	2.7089	73.1
OGcluster_4474_1	45	6.3919	76.1
OGcluster_4475_0	24	4.2690	77.2
OGcluster_4477_0	20	2.3894	63.0
OGcluster_4478_0	28	8.3952	64.7
OGcluster_4482_0	30	6.8095	79.9
OGcluster_4484_0	47	8.1366	77.1
OGcluster_4485_1	41	4.5288	76.7
OGcluster_4486_0	32	1.4268	80.8
OGcluster_4487_0	19	2.1275	79.5
OGcluster_4488_0	22	8.1331	72.3
OGcluster_4491_1	41	8.5326	68.9
OGcluster_4492_0	26	3.3204	87.8
OGcluster_4493_0	21	4.6541	65.9
OGcluster_4494_0	37	2.1595	77.9
OGcluster_4496_0	46	3.8857	70.2
OGcluster_449_0	38	7.7273	76.2
OGcluster_44_0	24	2.3384	88.3
OGcluster_4501_0	47	7.1826	72.6
OGcluster_4503_0	20	14.5415	63.2
OGcluster_4506_1	28	7.9671	91.6
OGcluster_4509_0	47	7.6408	66.4
OGcluster_4513_0	42	4.6595	69.8
OGcluster_4518_0	23	1.6895	87.7
OGcluster_451_0	22	18.2921	76.6
OGcluster_4520_0	47	10.4022	73.1
OGcluster_4521_0	18	2.3662	64.6
OGcluster_4523_0	22	6.9816	51.7
OGcluster_4524_1	49	6.1035	79.9
OGcluster_4526_0	42	11.4705	62.8
OGcluster_4528_0	24	1.4961	89.4
OGcluster_452_0	35	2.5138	68.9
OGcluster_4530_0	22	1.2265	64.4
OGcluster_4531_0	37	3.5980	77.3
OGcluster_4532_1	49	13.2401	72.0
OGcluster_4533_1	48	10.4721	79.2
OGcluster_4535_1	48	5.7675	73.7
OGcluster_4536_1	50	15.0571	60.5
OGcluster_4540_0	24	2.2056	72.4
OGcluster_4541_1	50	8.8242	73.1
OGcluster_4543_0	34	4.1462	89.5
OGcluster_4545_0	51	6.8197	81.7
OGcluster_4548_0	50	5.7265	76.0
OGcluster_4549_0	25	3.1342	87.1
OGcluster_454_0	27	1.5949	80.1
OGcluster_4550_0	46	12.3534	60.2
OGcluster_4554_1	47	9.8650	74.4
OGcluster_4555_0	38	15.6836	76.9
OGcluster_4558_0	43	2.1864	52.3
OGcluster_4559_1	30	5.6774	80.6
OGcluster_455_0	28	1.7077	84.2
OGcluster_4561_0	50	13.2151	69.3
OGcluster_4562_0	28	17.2422	50.9
OGcluster_4565_0	20	0.3393	71.4
OGcluster_4566_1	44	10.3669	76.9
OGcluster_4567_1	38	6.5106	77.9
OGcluster_4570_0	23	1.2424	84.4
OGcluster_4571_0	24	1.0649	81.4
OGcluster_4573_0	22	0.5167	78.3
OGcluster_4574_0	45	7.8854	67.9
OGcluster_4575_0	23	4.1960	64.5
OGcluster_4576_0	27	16.0867	58.0
OGcluster_4578_0	50	7.9659	75.2
OGcluster_4579_0	17	4.8150	73.7
OGcluster_4581_0	40	11.5537	79.9
OGcluster_4583_0	41	8.7509	70.2
OGcluster_4584_0	21	8.4244	63.0
OGcluster_4587_1	40	9.2316	76.3
OGcluster_4588_1	43	11.6637	67.0
OGcluster_4589_1	45	8.1482	72.5
OGcluster_4590_1	47	7.2886	76.0
OGcluster_4591_0	47	7.6084	69.9
OGcluster_4593_0	22	1.3609	73.4
OGcluster_4594_1	45	11.9285	69.4
OGcluster_4597_0	19	2.9172	77.0
OGcluster_45_0	24	1.1050	67.0
OGcluster_45_1	32	1.2934	45.0
OGcluster_45_2	18	4.5488	36.5
OGcluster_4600_1	49	7.8838	74.0
OGcluster_4603_0	34	1.1948	58.7
OGcluster_4604_1	47	11.6275	73.0
OGcluster_4605_1	42	7.9448	74.0
OGcluster_4608_0	48	10.2087	63.5
OGcluster_4609_0	22	0.4996	78.7
OGcluster_460_0	20	3.3019	69.9
OGcluster_4610_0	48	7.8463	74.3
OGcluster_4611_0	23	2.5597	54.4
OGcluster_4612_0	23	2.0052	65.9
OGcluster_4614_1	43	8.9621	69.8
OGcluster_4616_0	44	23.9874	73.3
OGcluster_461_0	39	9.8809	80.8
OGcluster_4620_0	40	3.7307	73.2
OGcluster_4622_1	49	5.8494	74.5
OGcluster_4623_0	48	8.3058	79.7
OGcluster_4624_0	24	2.7894	67.4
OGcluster_4628_1	43	9.1935	75.2
OGcluster_4630_0	46	2.5765	65.0
OGcluster_4632_0	18	5.4129	52.5
OGcluster_4634_0	49	13.7737	68.0
OGcluster_4635_0	36	4.1570	69.3
OGcluster_4637_1	48	10.2692	76.0
OGcluster_4638_1	47	8.8210	85.0
OGcluster_4639_0	25	0.7990	64.5
OGcluster_463_0	25	1.0025	87.0
OGcluster_4641_0	19	6.3250	51.9
OGcluster_4642_0	38	10.5017	74.7
OGcluster_4643_0	40	22.7238	73.3
OGcluster_4646_0	44	15.1940	76.3
OGcluster_4647_1	42	5.9431	75.8
OGcluster_4648_1	46	14.2334	78.5
OGcluster_4649_0	41	7.3547	72.1
OGcluster_464_0	22	0.5378	90.0
OGcluster_464_1	21	0.5810	89.6
OGcluster_4650_0	23	0.6170	86.6
OGcluster_4652_0	46	15.9609	81.7
OGcluster_4655_0	18	1.2648	80.7
OGcluster_4655_1	17	8.3754	43.0
OGcluster_4657_0	44	9.7887	71.5
OGcluster_4658_0	46	9.0290	76.0
OGcluster_465_0	26	4.6144	63.9
OGcluster_4661_0	25	1.3656	71.8
OGcluster_4664_0	46	8.7130	82.0
OGcluster_4668_0	46	11.1473	80.2
OGcluster_4669_0	46	7.1767	73.0
OGcluster_466_0	47	7.3561	81.1
OGcluster_4671_0	18	8.4337	67.7
OGcluster_4671_1	23	0.7124	77.8
OGcluster_4673_0	48	9.3120	74.0
OGcluster_4675_1	47	10.3656	72.2
OGcluster_4676_0	37	2.6640	63.9
OGcluster_4679_1	45	7.1012	48.9
OGcluster_467_0	31	2.5810	83.0
OGcluster_4680_0	49	7.4681	67.9
OGcluster_4682_0	45	8.3612	70.9
OGcluster_4684_1	39	10.7027	82.0
OGcluster_4687_0	48	14.3527	65.5
OGcluster_4688_0	18	4.5748	62.7
OGcluster_4689_0	26	12.7705	67.5
OGcluster_4691_0	17	19.6774	66.8
OGcluster_4695_0	44	9.3657	60.7
OGcluster_4701_0	21	6.8864	78.1
OGcluster_4702_0	46	7.4664	75.7
OGcluster_4703_0	25	10.9762	58.8
OGcluster_4704_1	45	14.0623	80.1
OGcluster_4706_0	26	6.5030	58.2
OGcluster_4707_0	48	7.6666	76.0
OGcluster_4708_0	50	8.7521	69.1
OGcluster_4709_0	23	1.2979	75.5
OGcluster_4711_0	43	4.5980	72.3
OGcluster_4712_1	46	9.5790	74.6
OGcluster_4713_0	48	9.6240	78.9
OGcluster_4718_0	18	1.2217	91.2
OGcluster_4719_0	33	10.1096	77.6
OGcluster_4721_1	45	20.1631	67.4
OGcluster_4724_0	27	2.4277	83.8
OGcluster_4727_1	48	18.1267	69.0
OGcluster_4728_0	18	1.5430	73.3
OGcluster_4729_0	28	2.3996	89.0
OGcluster_472_0	32	4.2248	75.4
OGcluster_472_1	26	1.2014	89.2
OGcluster_4730_0	43	6.9107	79.4
OGcluster_4731_0	50	10.5101	73.9
OGcluster_4733_0	21	1.0129	84.0
OGcluster_4734_0	21	1.2593	71.4
OGcluster_4734_1	17	1.6246	66.5
OGcluster_4735_0	20	6.0202	67.8
OGcluster_4736_0	17	8.3180	82.2
OGcluster_4738_0	18	0.7698	89.1
OGcluster_4739_0	19	0.7503	69.0
OGcluster_473_0	32	4.6852	84.2
OGcluster_4740_1	39	13.2764	73.4
OGcluster_4741_0	18	7.4907	83.5
OGcluster_4741_1	21	0.8425	82.9
OGcluster_4742_0	25	2.0357	81.7
OGcluster_4746_0	34	15.1046	66.6
OGcluster_4748_0	20	10.6596	73.1
OGcluster_4751_0	46	22.7150	70.8
OGcluster_4752_0	45	14.8322	64.9
OGcluster_4753_0	24	0.4829	71.0
OGcluster_4754_1	46	8.9616	73.9
OGcluster_4759_0	23	11.3390	60.5
OGcluster_475_0	22	4.1022	70.3
OGcluster_475_1	26	2.9980	83.8
OGcluster_4760_0	32	2.6887	89.7
OGcluster_4763_1	46	8.9074	76.0
OGcluster_4764_0	48	12.3953	81.0
OGcluster_4766_0	46	12.1759	76.8
OGcluster_4767_0	24	1.6747	83.7
OGcluster_4771_0	19	3.4130	61.9
OGcluster_4771_1	17	0.5219	75.2
OGcluster_4773_0	21	0.9143	74.6
OGcluster_4774_0	48	5.9891	73.6
OGcluster_4775_0	25	10.8988	61.6
OGcluster_4776_0	48	11.4708	63.6
OGcluster_4777_0	42	13.4836	61.6
OGcluster_4779_0	45	7.2785	75.7
OGcluster_477_0	17	5.1373	74.9
OGcluster_477_1	30	5.2214	84.1
OGcluster_4780_0	19	5.3373	79.3
OGcluster_4781_0	21	5.0178	62.5
OGcluster_4782_0	24	1.7723	90.6
OGcluster_4783_0	20	0.7008	87.4
OGcluster_4786_1	48	7.6337	68.1
OGcluster_4788_0	33	6.6976	62.2
OGcluster_4789_0	26	6.9179	64.7
OGcluster_4792_0	36	10.4236	79.9
OGcluster_4794_0	23	0.6633	92.0
OGcluster_4797_0	42	4.3995	77.2
OGcluster_4798_0	40	3.9158	79.6
OGcluster_479_0	45	6.6027	80.7
OGcluster_47_0	22	1.7511	79.8
OGcluster_47_1	19	0.8365	90.6
OGcluster_47_2	21	11.3608	72.4
OGcluster_47_3	26	2.7630	87.8
OGcluster_47_4	23	1.4216	89.9
OGcluster_47_5	19	0.7918	84.6
OGcluster_4800_0	19	4.4038	87.9
OGcluster_4801_0	47	8.2357	73.2
OGcluster_4804_0	21	0.4143	80.4
OGcluster_4805_1	48	7.7119	66.8
OGcluster_4807_0	28	5.8153	73.8
OGcluster_4808_0	36	7.3469	52.2
OGcluster_4810_0	48	9.5300	72.5
OGcluster_4811_0	25	11.3717	69.8
OGcluster_4811_1	28	1.7125	86.1
OGcluster_4812_0	48	8.5136	67.4
OGcluster_4813_1	48	4.6211	68.9
OGcluster_4814_0	36	8.6492	62.0
OGcluster_4816_1	45	13.3865	76.2
OGcluster_4817_1	46	12.0109	68.2
OGcluster_4819_1	43	12.5471	72.2
OGcluster_481_0	42	4.1734	68.7
OGcluster_481_1	29	7.8064	72.6
OGcluster_4820_0	47	5.9904	75.7
OGcluster_4821_0	21	2.9013	68.5
OGcluster_4822_0	24	10.5111	65.8
OGcluster_4824_0	45	6.2376	69.5
OGcluster_4826_0	44	11.1647	72.6
OGcluster_4828_1	42	5.2075	64.3
OGcluster_4831_0	48	9.0308	77.1
OGcluster_4833_0	43	7.5797	72.0
OGcluster_4834_0	33	3.0811	82.4
OGcluster_4835_0	21	21.9430	57.7
OGcluster_4841_0	26	4.3683	67.5
OGcluster_4844_0	30	9.0096	54.7
OGcluster_4845_0	46	9.7934	78.1
OGcluster_4847_0	21	2.5416	65.1
OGcluster_4848_0	39	2.7507	70.9
OGcluster_4849_0	26	22.4886	58.1
OGcluster_4853_0	25	3.8587	66.9
OGcluster_4854_0	23	0.5467	76.8
OGcluster_4858_0	18	1.9507	65.4
OGcluster_4859_0	23	10.9961	82.2
OGcluster_4862_0	22	0.5312	85.4
OGcluster_4863_0	31	6.4549	72.2
OGcluster_4864_0	48	6.5438	77.6
OGcluster_4865_0	17	6.3344	69.4
OGcluster_4867_0	17	1.5692	74.4
OGcluster_4868_0	31	6.8856	81.4
OGcluster_4872_0	20	4.6563	75.9
OGcluster_4876_0	20	6.7174	48.7
OGcluster_4879_0	27	5.2786	75.8
OGcluster_487_0	47	10.6009	73.5
OGcluster_4880_1	44	7.1385	72.2
OGcluster_4881_0	48	4.4278	58.2
OGcluster_4887_1	46	12.1308	77.2
OGcluster_4890_0	24	9.1771	76.2
OGcluster_4891_0	25	0.8654	70.3
OGcluster_4893_0	23	0.6595	87.3
OGcluster_4896_0	22	0.9145	75.6
OGcluster_48_0	20	15.5742	74.9
OGcluster_48_10	31	13.6736	81.3
OGcluster_48_11	32	2.4719	87.3
OGcluster_48_1	20	3.5076	81.6
OGcluster_48_2	49	11.0310	82.6
OGcluster_48_3	25	6.5216	84.6
OGcluster_48_4	20	0.8338	93.2
OGcluster_48_5	18	0.4763	77.7
OGcluster_48_6	38	12.1382	76.2
OGcluster_48_7	24	8.8616	79.1
OGcluster_48_8	42	8.5498	79.6
OGcluster_48_9	20	5.9687	75.0
OGcluster_4900_0	21	0.4249	87.6
OGcluster_4901_0	23	0.5286	86.2
OGcluster_4904_1	44	9.6851	69.4
OGcluster_4905_0	49	15.2630	61.4
OGcluster_4909_0	46	6.0844	62.4
OGcluster_490_0	17	1.2905	92.8
OGcluster_4912_0	42	5.1132	71.0
OGcluster_4913_0	25	1.4088	75.7
OGcluster_4914_0	24	2.7630	72.3
OGcluster_4914_1	18	24.7645	47.3
OGcluster_4916_0	37	10.8835	62.3
OGcluster_4918_0	39	8.8376	79.3
OGcluster_4919_0	22	0.6777	87.3
OGcluster_491_0	32	1.5061	82.3
OGcluster_491_1	18	1.3577	88.5
OGcluster_4920_1	47	16.8301	73.0
OGcluster_4921_0	42	8.2667	77.2
OGcluster_4923_0	42	3.9887	72.4
OGcluster_4924_0	36	6.7616	79.6
OGcluster_4927_0	39	9.3154	86.1
OGcluster_4928_0	18	4.4518	55.1
OGcluster_4929_0	29	9.0072	59.4
OGcluster_492_0	18	0.3506	71.8
OGcluster_492_1	22	0.9631	72.1
OGcluster_4931_0	21	0.9707	66.6
OGcluster_4933_0	18	6.2561	80.4
OGcluster_4935_1	44	8.1518	77.3
OGcluster_4936_0	39	4.5882	62.4
OGcluster_4937_1	35	7.7758	86.5
OGcluster_4938_0	39	5.4985	80.4
OGcluster_4939_0	44	4.3269	75.0
OGcluster_493_0	18	0.9262	81.7
OGcluster_4940_0	17	3.7539	54.2
OGcluster_4941_0	19	2.2772	81.0
OGcluster_4943_1	47	7.2891	71.2
OGcluster_4944_0	19	0.6637	74.6
OGcluster_4945_0	20	1.0457	80.0
OGcluster_4947_1	46	10.7471	79.6
OGcluster_4949_0	17	1.7315	66.6
OGcluster_494_0	43	8.7315	64.2
OGcluster_494_1	21	0.6492	80.1
OGcluster_4950_0	21	3.2799	73.2
OGcluster_4952_0	18	1.8578	88.1
OGcluster_4953_1	38	11.4134	72.5
OGcluster_4955_0	43	2.9961	70.0
OGcluster_4956_0	17	2.9240	74.1
OGcluster_4960_0	43	13.7437	82.3
OGcluster_4961_0	19	1.3597	65.3
OGcluster_4963_1	41	7.1934	79.6
OGcluster_4964_0	19	0.9844	80.9
OGcluster_4967_0	47	6.4842	74.1
OGcluster_4969_0	47	22.0695	75.2
OGcluster_4970_0	24	1.1791	85.0
OGcluster_4971_0	47	13.6844	81.8
OGcluster_4973_0	48	6.2356	48.0
OGcluster_4974_0	25	1.3194	88.5
OGcluster_4975_0	37	10.2533	76.5
OGcluster_4979_0	42	3.5421	66.9
OGcluster_4980_0	20	0.4189	88.5
OGcluster_4984_0	35	7.2353	67.6
OGcluster_4985_1	45	7.7774	77.4
OGcluster_4988_1	47	12.5884	79.1
OGcluster_498_0	17	1.2388	84.1
OGcluster_498_1	17	3.9129	76.0
OGcluster_4990_1	48	9.9007	80.5
OGcluster_4991_0	27	1.2048	86.2
OGcluster_4995_0	17	0.4214	86.9
OGcluster_4995_1	21	1.9216	72.0
OGcluster_4998_1	31	14.5882	55.0
OGcluster_4999_1	47	7.0187	79.6
OGcluster_5000_0	22	0.5566	84.1
OGcluster_5003_0	22	1.2656	90.5
OGcluster_5005_0	18	0.4758	75.9
OGcluster_5005_1	20	6.4636	65.8
OGcluster_5008_0	25	1.1796	81.5
OGcluster_5009_1	44	17.7888	78.7
OGcluster_500_0	19	4.9102	66.1
OGcluster_500_1	22	1.7721	93.4
OGcluster_5011_0	50	12.2078	76.9
OGcluster_5012_0	46	10.1176	76.5
OGcluster_5013_0	37	1.8491	78.5
OGcluster_5014_0	49	19.0751	71.7
OGcluster_5015_1	48	6.8721	82.4
OGcluster_5019_0	18	0.3821	85.7
OGcluster_5020_0	20	5.4799	72.9
OGcluster_5021_1	43	7.3154	69.8
OGcluster_5022_0	17	14.4782	61.6
OGcluster_5023_0	19	3.7623	69.7
OGcluster_5025_0	20	2.7075	63.0
OGcluster_5027_0	25	2.4596	71.0
OGcluster_5028_0	17	4.7077	71.9
OGcluster_5029_0	19	0.4655	77.3
OGcluster_5031_0	40	7.2925	66.5
OGcluster_5033_1	40	11.7737	73.0
OGcluster_5034_0	23	10.1995	64.7
OGcluster_5035_0	22	0.5696	85.3
OGcluster_5035_1	20	11.7845	67.9
OGcluster_5036_0	21	2.7979	60.2
OGcluster_5037_0	24	3.4760	60.6
OGcluster_5038_0	32	2.0453	77.8
OGcluster_5039_1	45	10.6974	68.9
OGcluster_503_0	21	0.4754	86.4
OGcluster_5040_0	18	7.2391	72.1
OGcluster_5041_0	19	8.9625	62.7
OGcluster_5042_1	49	8.7145	68.6
OGcluster_5048_0	19	11.0662	78.9
OGcluster_5050_1	45	10.3822	69.6
OGcluster_5056_0	42	11.4379	69.4
OGcluster_5057_0	40	15.7200	78.7
OGcluster_5058_0	17	1.7787	62.1
OGcluster_5062_0	45	8.4406	74.0
OGcluster_5063_0	42	8.7991	75.9
OGcluster_5064_0	47	7.2497	78.1
OGcluster_5065_0	17	6.0635	87.9
OGcluster_5067_1	23	7.8472	84.2
OGcluster_5070_0	18	6.5579	61.7
OGcluster_5070_1	22	1.1994	54.7
OGcluster_5071_0	17	0.6154	77.3
OGcluster_5073_0	29	1.5745	81.3
OGcluster_5075_0	20	7.4716	59.6
OGcluster_5076_0	36	2.5277	85.5
OGcluster_5077_0	45	11.7037	81.3
OGcluster_5078_0	26	7.4670	53.3
OGcluster_5079_0	17	7.7900	64.2
OGcluster_5080_0	33	7.7750	78.4
OGcluster_5081_0	47	12.0397	72.3
OGcluster_5082_0	21	2.9068	68.4
OGcluster_5083_0	47	10.0667	73.8
OGcluster_5084_0	27	2.0134	80.8
OGcluster_5085_1	45	10.8561	78.4
OGcluster_5087_0	35	2.5163	80.3
OGcluster_5088_0	46	5.8298	73.0
OGcluster_5089_0	22	12.9632	52.7
OGcluster_5090_0	47	9.1247	70.3
OGcluster_5093_0	46	13.8464	71.6
OGcluster_5094_0	32	2.2098	52.9
OGcluster_5095_0	47	9.1883	70.0
OGcluster_5096_1	49	6.8941	74.8
OGcluster_5097_1	41	8.3841	75.6
OGcluster_5099_1	48	13.7399	81.4
OGcluster_509_0	47	7.0446	71.1
OGcluster_50_0	33	1.9901	75.4
OGcluster_50_1	34	1.6981	81.6
OGcluster_50_2	18	11.7748	72.1
OGcluster_5100_1	46	8.8832	76.3
OGcluster_5101_0	25	17.1100	65.0
OGcluster_5102_0	42	19.2363	68.3
OGcluster_5103_0	34	4.0474	82.5
OGcluster_5104_0	47	12.9493	76.6
OGcluster_5107_1	44	7.0416	78.2
OGcluster_510_0	36	4.4332	82.1
OGcluster_5111_0	21	3.0273	72.4
OGcluster_5114_1	35	5.2170	72.8
OGcluster_5115_1	47	8.4572	67.9
OGcluster_5116_0	42	3.3095	77.9
OGcluster_5118_1	41	7.0987	78.4
OGcluster_511_0	21	0.8373	83.2
OGcluster_5120_0	23	0.7478	59.8
OGcluster_5122_0	42	5.5229	84.2
OGcluster_5124_0	44	3.7283	70.8
OGcluster_5129_0	23	8.8570	51.5
OGcluster_512_0	26	5.9882	82.6
OGcluster_5132_1	43	16.6636	67.6
OGcluster_5133_1	47	7.6240	74.4
OGcluster_5134_0	19	1.7989	69.7
OGcluster_5135_0	40	4.6194	71.3
OGcluster_5137_0	21	0.5829	87.6
OGcluster_5138_0	30	11.0410	75.8
OGcluster_5139_0	51	11.9956	76.1
OGcluster_5142_0	32	2.5978	82.6
OGcluster_5143_0	48	9.7987	74.0
OGcluster_5144_0	37	5.5558	72.4
OGcluster_5146_1	46	7.8633	67.5
OGcluster_5147_1	37	8.3954	80.7
OGcluster_5149_0	22	8.6352	63.9
OGcluster_514_0	24	3.7770	72.4
OGcluster_5150_1	45	8.5060	78.3
OGcluster_5151_0	17	2.8494	81.7
OGcluster_5153_1	44	5.9756	68.2
OGcluster_5154_0	17	0.5004	79.9
OGcluster_5154_1	18	5.1151	63.7
OGcluster_5155_0	24	10.9463	69.7
OGcluster_5159_0	30	3.9829	86.1
OGcluster_515_0	26	4.8945	85.7
OGcluster_515_1	27	1.9259	88.3
OGcluster_5160_0	50	6.6959	75.8
OGcluster_5161_0	43	8.7110	67.3
OGcluster_5162_1	45	7.7815	64.8
OGcluster_5163_0	35	2.3517	78.7
OGcluster_5165_1	48	13.6816	68.6
OGcluster_5166_1	47	10.8097	69.0
OGcluster_5167_0	47	7.2581	78.4
OGcluster_5169_0	27	1.8780	74.8
OGcluster_5171_0	40	10.3239	71.2
OGcluster_5172_1	41	7.2204	73.7
OGcluster_5174_1	50	11.6298	77.6
OGcluster_5175_0	47	8.6566	65.5
OGcluster_5177_1	48	8.3754	74.4
OGcluster_5179_0	28	17.9600	57.5
OGcluster_517_0	20	17.3186	69.0
OGcluster_5181_0	34	2.7577	80.2
OGcluster_5183_0	17	1.5638	75.1
OGcluster_5184_0	29	2.3090	72.6
OGcluster_5185_0	28	1.4260	75.4
OGcluster_5187_1	48	14.0593	66.3
OGcluster_5189_0	45	6.9141	66.8
OGcluster_5190_0	22	0.8115	84.2
OGcluster_5191_0	45	7.3319	73.9
OGcluster_5194_1	45	6.7243	66.4
OGcluster_5195_0	19	6.6848	44.9
OGcluster_5196_0	25	6.8642	64.6
OGcluster_5197_1	46	13.0288	67.7
OGcluster_5199_1	48	20.4165	68.1
OGcluster_5201_0	27	7.3333	63.7
OGcluster_5203_0	36	5.5383	68.2
OGcluster_5207_0	49	9.7189	73.5
OGcluster_5208_0	21	1.6875	87.7
OGcluster_520_0	25	0.8213	85.4
OGcluster_520_1	23	1.9563	75.9
OGcluster_5210_0	48	9.9482	81.1
OGcluster_5211_0	21	1.0409	71.0
OGcluster_5213_0	46	8.2299	75.5
OGcluster_5214_0	22	0.6031	84.9
OGcluster_5215_1	45	21.7514	54.0
OGcluster_521_0	31	2.9331	64.2
OGcluster_5220_0	44	13.3553	70.3
OGcluster_5223_0	47	11.1304	63.4
OGcluster_5225_0	33	3.7401	77.6
OGcluster_522_0	21	1.7161	93.8
OGcluster_5230_0	42	6.7801	56.1
OGcluster_5231_1	46	9.1139	75.7
OGcluster_5233_0	45	17.3878	67.7
OGcluster_5234_0	27	2.5081	72.1
OGcluster_5235_0	25	15.7410	53.6
OGcluster_5236_0	46	6.2888	65.4
OGcluster_5237_0	39	10.7204	74.1
OGcluster_5238_0	45	14.3588	58.7
OGcluster_523_0	20	2.1528	77.2
OGcluster_5240_0	42	8.5685	83.2
OGcluster_5241_1	49	12.3256	75.3
OGcluster_5242_0	40	10.5708	79.6
OGcluster_5243_1	48	21.5514	74.5
OGcluster_5245_0	18	2.0167	74.2
OGcluster_5246_0	21	0.7792	88.8
OGcluster_524_0	26	0.9915	85.7
OGcluster_5251_0	46	14.6899	83.2
OGcluster_5253_0	26	1.4422	85.3
OGcluster_5255_0	45	6.0663	66.5
OGcluster_5256_0	26	0.8771	85.1
OGcluster_5259_1	49	15.2131	71.7
OGcluster_5262_0	19	9.2699	35.8
OGcluster_5263_0	47	3.1066	74.5
OGcluster_5265_0	50	10.3268	78.9
OGcluster_5266_1	48	11.2668	71.0
OGcluster_5268_0	21	0.6033	82.3
OGcluster_526_0	23	1.1859	78.9
OGcluster_5271_0	18	6.1860	67.3
OGcluster_5272_0	17	1.3236	89.8
OGcluster_5274_1	46	8.4624	65.6
OGcluster_5275_0	46	15.0455	64.5
